Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -8.294315, FoodY: -5.597408, AlifeX: 0, AlifeY: 0, Radius: 1, isDead: False, Vx: 0.1, Vy: 0.2, DeltaTime: 0.01999999
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.2996908, AlifeY: 0.4845434, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001354301
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3032561, AlifeY: 0.4903002, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001500801
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3072071, AlifeY: 0.4966799, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0013232
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3106906, AlifeY: 0.5023046, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0016152
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3149427, AlifeY: 0.5091705, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001406498
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3186455, AlifeY: 0.5151492, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001403203
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3223396, AlifeY: 0.521114, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001995401
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3275927, AlifeY: 0.5295961, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001469097
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3314602, AlifeY: 0.5358409, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001326601
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3349527, AlifeY: 0.5414801, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001297598
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3383687, AlifeY: 0.5469959, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001264101
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3416966, AlifeY: 0.5523694, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001293502
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3451019, AlifeY: 0.5578678, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001740597
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3496841, AlifeY: 0.5652668, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0013848
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3533298, AlifeY: 0.5711533, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0013134
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3567874, AlifeY: 0.5767363, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001280003
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3601572, AlifeY: 0.5821774, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.003098597
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3683146, AlifeY: 0.595349, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.00195
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3734481, AlifeY: 0.6036381, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0014313
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3772162, AlifeY: 0.6097223, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001275099
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.380573, AlifeY: 0.6151425, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001262805
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3838974, AlifeY: 0.6205104, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001266893
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3872327, AlifeY: 0.6258957, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001368304
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3908349, AlifeY: 0.6317121, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001499603
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3947827, AlifeY: 0.6380867, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001403699
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.3984781, AlifeY: 0.6440535, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001322201
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4019589, AlifeY: 0.6496739, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001374695
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4055779, AlifeY: 0.6555175, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001691001
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4100296, AlifeY: 0.6627057, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001575602
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4141776, AlifeY: 0.6694033, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001601899
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4183947, AlifeY: 0.6762126, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001455201
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4222257, AlifeY: 0.6823984, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001363698
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4258158, AlifeY: 0.6881952, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001288003
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4292066, AlifeY: 0.6936703, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001366397
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4328038, AlifeY: 0.6994786, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001423498
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4365512, AlifeY: 0.7055296, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001498406
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4404959, AlifeY: 0.711899, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001317297
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4439639, AlifeY: 0.7174985, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.002274001
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4499504, AlifeY: 0.7271649, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.002485799
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4564945, AlifeY: 0.7377315, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001709198
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4609942, AlifeY: 0.744997, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001412904
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4647138, AlifeY: 0.751003, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001293594
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4681193, AlifeY: 0.7565019, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001625404
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4723983, AlifeY: 0.7634112, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001415498
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4761248, AlifeY: 0.7694282, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001356803
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4796967, AlifeY: 0.7751957, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001293296
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4831014, AlifeY: 0.7806933, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001360204
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4866823, AlifeY: 0.7864752, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001403997
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.4903785, AlifeY: 0.7924434, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0013688
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.493982, AlifeY: 0.7982619, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001457504
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.497819, AlifeY: 0.8044575, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001736295
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.50239, AlifeY: 0.8118382, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001636501
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5066983, AlifeY: 0.8187946, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001458603
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5105382, AlifeY: 0.8249949, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0019304
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5156201, AlifeY: 0.8332006, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0015741
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5197641, AlifeY: 0.8398919, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001713698
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5242755, AlifeY: 0.8471764, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.002438003
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5306938, AlifeY: 0.85754, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001695302
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5351569, AlifeY: 0.8647464, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001358496
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5387333, AlifeY: 0.8705211, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001442404
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5425306, AlifeY: 0.8766525, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001379797
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5461631, AlifeY: 0.8825178, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001352601
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5497239, AlifeY: 0.8882675, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001360197
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5533048, AlifeY: 0.8940494, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001341405
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5568362, AlifeY: 0.8997515, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001297499
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.560252, AlifeY: 0.9052669, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001461302
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.564099, AlifeY: 0.9114786, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001689895
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5685478, AlifeY: 0.918662, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001618502
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5728087, AlifeY: 0.9255419, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001780201
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5774953, AlifeY: 0.9331092, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001575595
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5816432, AlifeY: 0.9398068, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001607504
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5858751, AlifeY: 0.94664, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001587401
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5900541, AlifeY: 0.9533877, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001453699
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5938811, AlifeY: 0.9595671, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001351899
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.5974401, AlifeY: 0.9653137, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001354202
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6010052, AlifeY: 0.9710702, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001412096
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6047227, AlifeY: 0.9770727, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001411402
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6084383, AlifeY: 0.9830723, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0021759
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6141666, AlifeY: 0.9923217, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.005415299
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6284229, AlifeY: 1.015341, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.002484099
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6349626, AlifeY: 1.0259, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001655903
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6393219, AlifeY: 1.032939, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0014946
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6432565, AlifeY: 1.039293, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001404401
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6469538, AlifeY: 1.045263, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001361501
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.650538, AlifeY: 1.05105, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001416801
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6542679, AlifeY: 1.057073, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001343495
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6578048, AlifeY: 1.062784, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001408305
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6615123, AlifeY: 1.06877, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001404599
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6652101, AlifeY: 1.074741, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001408999
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6689194, AlifeY: 1.08073, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001416801
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6726493, AlifeY: 1.086753, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001496896
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.67659, AlifeY: 1.093116, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001745599
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6811854, AlifeY: 1.100536, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001506399
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6851512, AlifeY: 1.106939, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001523902
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.689163, AlifeY: 1.113417, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001720203
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6936916, AlifeY: 1.12073, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.002363201
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.6999129, AlifeY: 1.130775, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.002165795
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7056146, AlifeY: 1.139982, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001611302
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7098565, AlifeY: 1.146831, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001530598
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.713886, AlifeY: 1.153337, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001709701
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7183869, AlifeY: 1.160605, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0016303
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7226789, AlifeY: 1.167535, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001489002
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7265989, AlifeY: 1.173864, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001318197
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7300692, AlifeY: 1.179468, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001596301
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7342716, AlifeY: 1.186253, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001464598
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7381273, AlifeY: 1.192479, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0013187
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7415989, AlifeY: 1.198085, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.0012706
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7449439, AlifeY: 1.203486, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001370401
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7485515, AlifeY: 1.209311, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001287103
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.75194, AlifeY: 1.214782, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001269799
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7552828, AlifeY: 1.22018, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001283
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7586604, AlifeY: 1.225634, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001443197
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7624598, AlifeY: 1.231768, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001639101
Nearest Food: Food(Clone) (UnityEngine.GameObject), FoodX: -13.56067, FoodY: 21.8968, AlifeX: -0.7667749, AlifeY: 1.238736, Radius: 1, isDead: False, Vx: -2.632601, Vy: 4.250813, DeltaTime: 0.001385601
